"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","Проверка создания записи","test.db","Sat Feb 21 21:04:21 UTC 2026","passed","Sat Feb 21 21:04:21 UTC 2026","","db_test","",""
