"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","Проверка создания записи","test.db","Sat Feb 21 21:37:49 UTC 2026","passed","Sat Feb 21 21:37:49 UTC 2026","","db_test","",""
